"LOCATION_ESR";"LIST_NO";"LINE_NO";"CAR_NO";"CAR_TYPE";"CAR_LOCATION";"IS_LOADED";"IS_WORKING";"OWNER";"ADM_CODE";"NON_WORKING_STATE";"BUILT_YEAR"
"480009";"17";"2";"67891101";"ПВ-60";"станция";"0";"0";"ЛОГИСТИКДОН";"95";"1";"1989"
"480009";"17";"3";"97299168";"ЦМВ-93";"станция";"0";"0";"ЛОГИСТИКДОН";"95";"3";"1992"
"480009";"17";"4";"97399992";"ЦМВ-93";"станция";"0";"0";"ЛОГИСТИКДОН";"95";"3";"1992"
"480009";"17";"5";"67397992";"ПВ-60";"станция";"0";"0";"ЛОГИСТИКДОН";"95";"3";"1986"
"480009";"17";"6";"65499675";"ПВ-60";"станция";"0";"0";"ЛОГИСТИКДОН";"95";"1";"1994"
"480009";"17";"7";"62598891";"ПВ-60";"станция";"0";"0";"ЛОГИСТИКДОН";"95";"1";"2007"
"480009";"17";"8";"66998980";"ПВ-60";"станция";"0";"0";"ЛОГИСТИКДОН";"95";"1";"1998"
"480009";"17";"9";"60486891";"ПВ-60";"станция";"0";"0";"ЛОГИСТИКДОН";"95";"1";"2008"
"480009";"17";"10";"65291759";"ПВ-60";"станция";"0";"0";"ЛОГИСТИКДОН";"95";"1";"1995"
"480009";"17";"11";"68899285";"ПВ-60";"станция";"0";"0";"ЛОГИСТИКДОН";"95";"1";"1991"
"480009";"17";"12";"66999780";"ПВ-60";"станция";"0";"0";"ЛОГИСТИКДОН";"95";"1";"1998"
"480009";"17";"13";"66799719";"ПВ-60";"станция";"0";"0";"ЛОГИСТИКДОН";"95";"1";"1984"
"480009";"17";"14";"63299895";"ПВ-60";"станция";"0";"0";"ЛОГИСТИКДОН";"95";"1";"2005"
"480009";"17";"15";"60494697";"ПВ-60";"станция";"0";"0";"ЛОГИСТИКДОН";"95";"1";"2008"
"480009";"17";"16";"66599929";"ПВ-60";"станция";"0";"0";"ЛОГИСТИКДОН";"95";"3";"1983"
"480009";"17";"17";"66199993";"ПВ-60";"станция";"0";"0";"ЛОГИСТИКДОН";"95";"1";"1983"
"480009";"17";"18";"67999896";"ПВ-60";"станция";"0";"0";"ЛОГИСТИКДОН";"95";"1";"1990"
"480009";"17";"19";"67199034";"ПВ-60";"станция";"0";"0";"ЛОГИСТИКДОН";"95";"3";"1985"
"480009";"17";"20";"66799776";"ПВ-60";"станция";"0";"0";"ЛОГИСТИКДОН";"95";"3";"1983"
"480009";"17";"21";"66699992";"ПВ-60";"станция";"0";"0";"ЛОГИСТИКДОН";"95";"3";"1984"
"480009";"17";"22";"66299926";"ПВ-60";"станция";"0";"0";"ЛОГИСТИКДОН";"95";"3";"1982"
"480009";"17";"23";"67897199";"ПВ-60";"станция";"0";"0";"ЛОГИСТИКДОН";"95";"1";"1989"
"480009";"17";"24";"60998895";"ПВ-60";"станция";"0";"0";"ЛОГИСТИКДОН";"95";"1";"1999"
"480009";"17";"25";"68299957";"ПВ-60";"станция";"0";"0";"ЛОГИСТИКДОН";"95";"1";"1992"
"480009";"17";"26";"67999599";"ПВ-60";"станция";"0";"0";"ЛОГИСТИКДОН";"95";"1";"1990"
"480009";"17";"27";"67399618";"ПВ-60";"станция";"0";"0";"ЛОГИСТИКДОН";"95";"3";"1986"
"480009";"17";"28";"65295594";"ПВ-60";"станция";"0";"0";"ЛОГИСТИКДОН";"95";"1";"1993"
"480009";"17";"29";"63599930";"ПВ-60";"станция";"0";"0";"ЛОГИСТИКДОН";"95";"3";"1982"
"480009";"17";"30";"60999893";"ПВ-60";"станция";"0";"0";"ЛОГИСТИКДОН";"95";"1";"1999"
"480009";"17";"31";"60491487";"ПВ-60";"станция";"0";"0";"ЛОГИСТИКДОН";"95";"1";"2008"
"480009";"17";"32";"67699249";"ПВ-60";"станция";"0";"0";"ЛОГИСТИКДОН";"95";"3";"1986"
"480009";"17";"33";"66799867";"ПВ-60";"станция";"0";"0";"ЛОГИСТИКДОН";"95";"3";"1984"
"480009";"17";"34";"65299695";"ПВ-60";"станция";"0";"0";"ЛОГИСТИКДОН";"95";"1";"1988"
"480009";"17";"35";"66299967";"ПВ-60";"станция";"0";"0";"ЛОГИСТИКДОН";"95";"3";"1983"
"480009";"17";"36";"68599570";"ПВ-60";"станция";"0";"0";"ЛОГИСТИКДОН";"95";"1";"1989"
"480009";"17";"37";"66799800";"ПВ-60";"станция";"0";"0";"ЛОГИСТИКДОН";"95";"3";"1984"
"480009";"17";"38";"68599695";"ПВ-60";"станция";"0";"0";"ЛОГИСТИКДОН";"95";"3";"1983"
"480009";"17";"39";"66799834";"ПВ-60";"станция";"0";"0";"ЛОГИСТИКДОН";"95";"3";"1984"
"480009";"17";"40";"67199661";"ПВ-60";"станция";"0";"0";"ЛОГИСТИКДОН";"95";"3";"1985"
"480009";"17";"41";"67999946";"ПВ-60";"станция";"0";"0";"ЛОГИСТИКДОН";"95";"1";"1990"
"480009";"17";"42";"66699950";"ПВ-60";"станция";"0";"0";"ЛОГИСТИКДОН";"95";"3";"1984"
"480009";"17";"43";"67198093";"ПВ-60";"станция";"0";"0";"ЛОГИСТИКДОН";"95";"3";"1985"
"480009";"17";"44";"67897447";"ПВ-60";"станция";"0";"0";"ЛОГИСТИКДОН";"95";"1";"1989"
"480009";"18";"1";"66865429";"ПВ-60";"станция";"0";"0";"";"22";"3";"1984"
"480009";"18";"2";"65286353";"ПВ-60";"станция";"0";"0";"";"22";"1";"1993"
"480009";"18";"3";"67694927";"ПВ-60";"станция";"0";"0";"ЛОГИСТИКДОН";"95";"2";"1990"
"480009";"18";"4";"67692194";"ПВ-60";"станция";"0";"0";"ЛОГИСТИКДОН";"95";"1";"1990"
"480009";"18";"5";"65999583";"ПВ-60";"станция";"0";"0";"ЛОГИСТИКДОН";"95";"1";"1991"
"480009";"18";"6";"67998765";"ПВ-60";"станция";"0";"0";"ЛОГИСТИКДОН";"95";"1";"1990"
"480009";"18";"7";"67691493";"ПВ-60";"станция";"0";"0";"ЛОГИСТИКДОН";"95";"3";"1990"
"480009";"18";"8";"67891630";"ПВ-60";"станция";"0";"0";"ЛОГИСТИКДОН";"95";"1";"1989"
"480009";"18";"9";"67890632";"ПВ-60";"станция";"0";"0";"ЛОГИСТИКДОН";"95";"1";"1989"
"480009";"18";"10";"66299611";"ПВ-60";"станция";"0";"0";"ЛОГИСТИКДОН";"95";"1";"1993"
"480009";"18";"11";"60797990";"ПВ-60";"станция";"0";"0";"ЛОГИСТИКДОН";"95";"1";"1992"
"480009";"18";"12";"65291692";"ПВ-60";"станция";"0";"0";"ЛОГИСТИКДОН";"95";"1";"1996"
"480009";"18";"13";"66567256";"ПВ-60";"станция";"0";"0";"УСВ";"22";"3";"1983"
"480009";"18";"14";"65750838";"ПВ-60";"станция";"0";"0";"ДВРЗ";"22";"3";"1982"
"480009";"18";"15";"66729633";"ПВ-60";"станция";"0";"0";"ДВРЗ";"22";"3";"1984"
"480009";"18";"16";"60615440";"ПВ-60";"станция";"0";"0";"";"22";"1";"1992"
"480009";"18";"17";"66448713";"ПВ-60";"станция";"0";"0";"ДВРЗ";"22";"3";"1982"
"480009";"18";"18";"66003211";"ПВ-60";"станция";"0";"0";"ДВРЗ";"22";"3";"1982"
"480009";"18";"19";"66900960";"ПВ-60";"станция";"0";"0";"УСВ";"22";"1";"1992"
"480009";"18";"20";"66375650";"ПВ-60";"станция";"0";"0";"";"22";"3";"1983"
"480009";"18";"21";"66750571";"ПВ-60";"станция";"0";"0";"";"22";"3";"1982"
"480009";"18";"22";"66698127";"ПВ-60";"станция";"0";"0";"ДВРЗ";"22";"3";"1984"
"480009";"18";"23";"66742040";"ПВ-60";"станция";"0";"0";"";"22";"3";"1983"
"480009";"18";"24";"44636330";"ПЛ-40";"станция";"0";"0";"";"22";"3";"1989"
"480009";"19";"1";"68608488";"ПВ-60";"станция";"0";"0";"";"22";"3";"1984"
"480009";"19";"2";"68602754";"ПВ-60";"станция";"0";"0";"ДВРЗ";"22";"3";"1986"
"480009";"19";"3";"66473588";"ПВ-60";"станция";"0";"0";"";"22";"3";"1984"
"480009";"19";"4";"66793969";"ПВ-60";"станция";"0";"0";"УСВ";"22";"3";"1983"
"480009";"19";"5";"67698795";"ПВ-60";"станция";"0";"0";"ЛОГИСТИКДОН";"95";"1";"1990"
"480009";"19";"6";"63499800";"ПВ-60";"станция";"0";"0";"ЛОГИСТИКДОН";"95";"1";"1982"
"480009";"19";"7";"66970534";"ПВ-60";"станция";"0";"0";"ДВРЗ";"22";"3";"1984"
"480009";"19";"8";"65350522";"ПВ-60";"станция";"0";"0";"";"22";"3";"1981"
"480009";"19";"9";"66113713";"ПВ-60";"станция";"0";"0";"УСВ";"22";"3";"1983"
"480009";"19";"10";"66379462";"ПВ-60";"станция";"0";"0";"ДВРЗ";"22";"3";"1982"
"480009";"19";"11";"66723008";"ПВ-60";"станция";"0";"0";"ДВРЗ";"22";"3";"1984"
"480009";"19";"12";"60623584";"ПВ-60";"станция";"0";"0";"УСВ";"22";"3";"1983"
"480009";"19";"13";"65261620";"ПВ-60";"станция";"0";"0";"ДВРЗ";"22";"1";"1988"
"480009";"19";"14";"67364042";"ПВ-60";"станция";"0";"0";"";"22";"3";"1986"
"480009";"19";"15";"64182629";"ПВ-60";"станция";"0";"0";"";"22";"3";"1982"
"480009";"19";"16";"67606905";"ПВ-60";"станция";"0";"0";"";"22";"3";"1988"
"480009";"19";"17";"66067422";"ПВ-60";"станция";"0";"0";"УСВ";"22";"3";"1983"
"480009";"20";"1";"67198192";"ПВ-60";"станция";"0";"0";"ЛОГИСТИКДОН";"95";"3";"1985"
"480009";"20";"2";"67197194";"ПВ-60";"станция";"0";"0";"ЛОГИСТИКДОН";"95";"1";"1985"
"480009";"20";"3";"67197020";"ПВ-60";"станция";"0";"0";"ЛОГИСТИКДОН";"95";"3";"1985"
"480009";"20";"4";"60681590";"ПВ-60";"станция";"0";"0";"ЛОГИСТИКДОН";"95";"1";"1992"
"480009";"20";"5";"65750903";"ПВ-60";"станция";"0";"0";"ДВРЗ";"22";"1";"1982"
"480009";"20";"6";"52197951";"ПВ-60";"станция";"0";"0";"ЛОГИСТИКДОН";"95";"1";"2008"
"480009";"20";"7";"67196147";"ПВ-60";"станция";"0";"0";"ЛОГИСТИКДОН";"95";"3";"1985"
"480009";"20";"8";"66447426";"ПВ-60";"станция";"0";"0";"";"22";"1";"1982"
"480009";"20";"9";"65269706";"ПВ-60";"станция";"0";"0";"УСВ";"22";"1";"1989"
"480009";"20";"10";"67701557";"ПВ-60";"станция";"0";"0";"ДВРЗ";"22";"1";"1988"
"480009";"20";"11";"67591032";"ПВ-60";"станция";"0";"0";"";"22";"1";"1987"
"480009";"20";"12";"64635113";"ПВ-60";"станция";"0";"0";"ДВРЗ";"22";"1";"1980"
"480009";"20";"13";"68511153";"ПВ-60";"станция";"0";"0";"ДВРЗ";"22";"1";"1982"
"480009";"20";"14";"65394694";"ПВ-60";"станция";"0";"0";"ЛОГИСТИКДОН";"95";"1";"1994"
"480009";"20";"15";"67194332";"ПВ-60";"станция";"0";"0";"УСВ";"22";"1";"1985"
"480009";"20";"16";"67998344";"ПВ-60";"станция";"0";"0";"ЛОГИСТИКДОН";"95";"1";"1990"
"480009";"20";"17";"67176446";"ПВ-60";"станция";"0";"0";"УСВ";"22";"1";"1985"
"480009";"20";"18";"68715861";"ПВ-60";"станция";"0";"0";"ДВРЗ";"22";"1";"1988"
"480009";"20";"19";"65296998";"ПВ-60";"станция";"0";"0";"ЛОГИСТИКДОН";"95";"1";"1988"
"480009";"20";"20";"62297395";"ПВ-60";"станция";"0";"0";"ЛОГИСТИКДОН";"95";"1";"2014"
"480009";"20";"21";"67999425";"ПВ-60";"станция";"0";"0";"ЛОГИСТИКДОН";"95";"1";"1990"
"480009";"20";"22";"53513883";"ПВ-60";"станция";"0";"0";"МПС";"22";"1";"1987"
"480009";"20";"23";"67864330";"ПВ-60";"станция";"0";"0";"УСВ";"22";"1";"1989"
"480009";"20";"24";"67848523";"ПВ-60";"станция";"0";"0";"УСВ";"22";"1";"1989"
"480009";"20";"25";"68598093";"ПВ-60";"станция";"0";"0";"ЛОГИСТИКДОН";"95";"1";"2000"
"480009";"20";"26";"53501607";"ПВ-60";"станция";"0";"0";"МПС";"22";"1";"1988"
"480009";"21";"1";"60994894";"ПВ-60";"станция";"0";"0";"ЛОГИСТИКДОН";"95";"1";"2013"
"480009";"21";"2";"44245728";"ПЛ-40";"станция";"0";"0";"";"22";"3";"1986"
"480009";"21";"3";"44902385";"ПЛ-40";"станция";"0";"0";"";"22";"2";"1992"
"480009";"21";"4";"94767746";"ФТ-94";"станция";"0";"0";"";"22";"3";"1988"
"480009";"21";"5";"67368563";"ПВ-60";"станция";"0";"0";"ДВРЗ";"22";"3";"1986"
"480009";"21";"6";"68621705";"ПВ-60";"станция";"0";"0";"ДВРЗ";"22";"3";"1986"
"480009";"21";"7";"68604255";"ПВ-60";"станция";"0";"0";"ДВРЗ";"22";"3";"1986"
"480009";"21";"8";"66932385";"ПВ-60";"станция";"0";"0";"ДВРЗ";"22";"3";"1984"
"480009";"21";"9";"60096294";"ПВ-60";"станция";"0";"0";"ЛОГИСТИКДОН";"95";"1";"1994"
"480009";"21";"10";"63299796";"ПВ-60";"станция";"0";"0";"ЛОГИСТИКДОН";"95";"1";"1990"
"480009";"21";"11";"65395923";"ПВ-60";"станция";"0";"0";"ЛОГИСТИКДОН";"95";"1";"1997"
"480009";"21";"12";"60392099";"ПВ-60";"станция";"0";"0";"ЛОГИСТИКДОН";"95";"1";"1995"
"480009";"21";"13";"65699621";"ПВ-60";"станция";"0";"0";"ЛОГИСТИКДОН";"95";"3";"1981"
"480009";"21";"14";"60297892";"ПВ-60";"станция";"0";"0";"ЛОГИСТИКДОН";"95";"1";"1994"
"480009";"21";"15";"66998667";"ПВ-60";"станция";"0";"0";"ЛОГИСТИКДОН";"95";"1";"1999"
"480009";"21";"16";"65999047";"ПВ-60";"станция";"0";"0";"ЛОГИСТИКДОН";"95";"1";"1992"
"480009";"21";"17";"66799305";"ПВ-60";"станция";"0";"0";"ЛОГИСТИКДОН";"95";"3";"1984"
"480009";"21";"18";"65291551";"ПВ-60";"станция";"0";"0";"ЛОГИСТИКДОН";"95";"1";"1988"
"480009";"21";"19";"94611324";"ФТ-94";"станция";"0";"0";"";"22";"3";"1983"
"480009";"21";"20";"66593724";"ПВ-60";"станция";"0";"0";"ДВРЗ";"22";"3";"1984"
"480009";"21";"21";"66706920";"ПВ-60";"станция";"0";"0";"ДВРЗ";"22";"3";"1984"
"480009";"21";"22";"66696840";"ПВ-60";"станция";"0";"0";"";"22";"3";"1984"
"480009";"21";"23";"67374520";"ПВ-60";"станция";"0";"0";"ДВРЗ";"22";"3";"1986"
"480009";"21";"24";"66604752";"ПВ-60";"станция";"0";"0";"ДВРЗ";"22";"3";"1984"
"480009";"21";"25";"63790885";"ПВ-60";"станция";"0";"0";"";"22";"3";"1979"
"480009";"21";"26";"65288110";"ПВ-60";"станция";"0";"0";"";"22";"1";"1993"
"480009";"21";"27";"65369456";"ПВ-60";"станция";"0";"0";"";"22";"1";"1987"
"480009";"21";"28";"66710260";"ПВ-60";"станция";"0";"0";"УСВ";"22";"3";"1988"
"480009";"22";"1";"60508801";"ПВ-60";"станция";"1";"0";"ДВРЗ";"22";"5";"2008"
"480009";"22";"2";"67871939";"ПВ-60";"станция";"1";"0";"ПВРЗ";"22";"2";"1989"
"480009";"22";"3";"67360248";"ПВ-60";"станция";"1";"0";"ДВРЗ";"22";"2";"1986"
"480009";"22";"4";"60923513";"ПВ-60";"станция";"1";"0";"";"22";"2";"1993"
"480009";"22";"5";"67176768";"ПВ-60";"станция";"1";"0";"УСВ";"22";"2";"1985"
"480009";"22";"6";"65964942";"ПВ-60";"станция";"1";"0";"ДВРЗ";"22";"2";"1992"
"480009";"22";"7";"60781523";"ПВ-60";"станция";"1";"0";"ДВРЗ";"22";"2";"1992"
"480009";"22";"8";"65755225";"ПВ-60";"станция";"1";"0";"УСВ";"22";"2";"1983"
"480009";"22";"9";"66751009";"ПВ-60";"станция";"1";"0";"";"22";"2";"1984"
"480009";"22";"10";"65298325";"ПВ-60";"станция";"1";"0";"ДВРЗ";"22";"1";"1999"
"480009";"22";"11";"60167780";"ПВ-60";"станция";"1";"0";"ДВРЗ";"22";"2";"1994"
"480009";"22";"12";"65750564";"ПВ-60";"станция";"1";"0";"УСВ";"22";"2";"1981"
"480009";"22";"13";"67666461";"ПВ-60";"станция";"1";"0";"ДВРЗ";"22";"2";"1990"
"480009";"22";"14";"60654829";"ПВ-60";"станция";"1";"0";"ДВРЗ";"22";"2";"1992"
"480009";"22";"15";"66102229";"ПВ-60";"станция";"1";"0";"УСВ";"22";"2";"1991"
"480009";"22";"16";"60519717";"ПВ-60";"станция";"1";"0";"УСВ";"22";"2";"1995"
"480009";"22";"17";"67676163";"ПВ-60";"станция";"1";"0";"УСВ";"22";"2";"1991"
"480009";"22";"18";"67388025";"ПВ-60";"станция";"1";"0";"ДВРЗ";"22";"2";"1986"
"480009";"22";"19";"67879262";"ПВ-60";"станция";"1";"0";"УСВ";"22";"2";"1989"
"480009";"22";"20";"67175851";"ПВ-60";"станция";"1";"0";"УСВ";"22";"2";"1985"
"480009";"22";"21";"66752858";"ПВ-60";"станция";"0";"0";"УСВ";"22";"2";"1983"
"480009";"22";"22";"68604552";"ПВ-60";"станция";"0";"0";"ДВРЗ";"22";"2";"1986"
"480009";"22";"23";"64661382";"ПВ-60";"станция";"0";"0";"ДВРЗ";"22";"2";"1984"
"480009";"22";"24";"66231978";"ПВ-60";"станция";"0";"0";"УСВ";"22";"2";"1985"
"480009";"22";"25";"66963851";"ПВ-60";"станция";"0";"0";"ДВРЗ";"22";"2";"1984"
"480009";"22";"26";"66448622";"ПВ-60";"станция";"0";"0";"";"22";"2";"1984"
"480009";"22";"27";"64580731";"ПВ-60";"станция";"0";"0";"УСВ";"22";"2";"1984"
"480009";"22";"28";"67904532";"ПВ-60";"станция";"0";"0";"ДВРЗ";"22";"2";"1990"
"480009";"22";"29";"65296311";"ПВ-60";"станция";"0";"0";"";"22";"1";"1995"
"480009";"22";"30";"65511743";"ПВ-60";"станция";"0";"0";"";"22";"2";"1982"
"480009";"22";"31";"66814906";"ПВ-60";"станция";"0";"0";"ДВРЗ";"22";"2";"1982"
"480009";"22";"32";"73748659";"ЦС-70";"станция";"0";"0";"";"22";"2";"1974"
"480009";"22";"33";"68603877";"ПВ-60";"станция";"0";"0";"ДВРЗ";"22";"2";"1986"
"480009";"22";"34";"66709023";"ПВ-60";"станция";"0";"0";"ДВРЗ";"22";"2";"1984"
"480009";"22";"35";"68549351";"ПВ-60";"станция";"0";"0";"ДВРЗ";"22";"2";"1984"
"480009";"22";"36";"68620442";"ПВ-60";"станция";"0";"0";"ДВРЗ";"22";"2";"1986"
"480009";"23";"1";"44920650";"ПЛ-40";"станция";"0";"0";"";"22";"3";"1992"
"480009";"23";"2";"68598531";"ПВ-60";"станция";"0";"0";"ЛОГИСТИК ДОН";"95";"1";"1986"
"480009";"23";"3";"56266604";"ПВ-60";"станция";"0";"0";"МПС";"22";"1";"1987"
"480009";"23";"4";"50099480";"ПВ-60";"станция";"0";"0";"ЛОГИСТИК ДОН";"95";"1";"2010"
"480009";"23";"5";"60330362";"ПВ-60";"станция";"0";"0";"";"22";"1";"1995"
"480009";"23";"6";"68779115";"ПВ-60";"станция";"0";"0";"";"22";"1";"1990"
"480009";"23";"7";"44483931";"ПЛ-40";"станция";"0";"0";"";"22";"2";"1988"
"480009";"23";"8";"44915924";"ПЛ-40";"станция";"0";"0";"";"22";"2";"1992"
"480009";"23";"9";"44168482";"ПЛ-40";"станция";"0";"0";"";"22";"3";"1985"
"480009";"23";"10";"53271557";"ПР-90";"станция";"0";"0";"ДОНПРОМТРАНС";"22";"2";"1988"
"480009";"23";"11";"53251989";"ПР-90";"станция";"0";"0";"ДОНПРОМТРАНС";"22";"2";"1982"
"480009";"23";"12";"53252052";"ПР-90";"станция";"0";"0";"ДОНПРОМТРАНС";"22";"2";"1983"
"480009";"23";"13";"56865637";"ПВ-60";"станция";"0";"0";"МПС";"22";"1";"1986"
"480009";"23";"14";"56956006";"ПВ-60";"станция";"0";"0";"УПК";"22";"1";"1988"
"480009";"23";"15";"53561601";"ПВ-60";"станция";"0";"0";"УПК";"22";"1";"1988"
"480009";"23";"16";"53521969";"ПВ-60";"станция";"0";"0";"МПС";"22";"1";"1988"
"480009";"23";"17";"56955248";"ПВ-60";"станция";"0";"0";"УПК";"22";"1";"1988"
"480009";"23";"18";"67146282";"ПВ-60";"станция";"0";"0";"УСВ";"22";"3";"1985"
"480009";"23";"19";"53520631";"ПВ-60";"станция";"0";"0";"МПС";"22";"2";"1987"
"480009";"23";"20";"56175979";"ПВ-60";"станция";"0";"0";"МПС";"22";"2";"1987"
"480009";"23";"21";"65295784";"ПВ-60";"станция";"0";"0";"УСВ";"22";"5";"1995"
"480009";"23";"22";"68972728";"ПВ-60";"станция";"0";"0";"ДВРЗ";"22";"3";"1990"
"480009";"23";"23";"68563758";"ПВ-60";"станция";"0";"0";"УСВ";"22";"3";"1983"
"480009";"23";"24";"68464411";"ПВ-60";"станция";"0";"0";"ДВРЗ";"22";"3";"1982"
"480009";"23";"25";"67396564";"ПВ-60";"станция";"0";"0";"ДВРЗ";"22";"3";"1986"
"480009";"23";"26";"68618859";"ПВ-60";"станция";"0";"0";"ДВРЗ";"22";"3";"1986"
"480009";"23";"27";"68606227";"ПВ-60";"станция";"0";"0";"";"22";"3";"1986"
"480009";"23";"28";"66864455";"ПВ-60";"станция";"0";"0";"";"22";"3";"1984"
"480009";"23";"29";"66445511";"ПВ-60";"станция";"0";"0";"ДВРЗ";"22";"2";"1984"
"480009";"23";"30";"67662528";"ПВ-60";"станция";"0";"0";"";"22";"2";"1990"
"480009";"23";"31";"67196477";"ПВ-60";"станция";"0";"0";"УСВ";"22";"5";"1985"
"480009";"23";"32";"66011412";"ПВ-60";"станция";"0";"0";"УСВ";"22";"3";"1983"
"480009";"23";"33";"68551209";"ПВ-60";"станция";"0";"0";"ДВРЗ";"22";"3";"1984"
"480009";"24";"1";"66931809";"ПВ-60";"станция";"0";"0";"УСВ";"22";"1";"1991"
"480009";"24";"2";"67912543";"ПВ-60";"станция";"0";"0";"ДВРЗ";"22";"1";"1990"
"480009";"24";"3";"44926053";"ПЛ-40";"станция";"0";"0";"";"22";"1";"1992"
"480009";"24";"4";"44408458";"ПЛ-40";"станция";"0";"0";"";"22";"3";"1984"
"480009";"24";"5";"44693117";"ПЛ-40";"станция";"0";"0";"";"22";"1";"1990"
"480009";"24";"6";"44920767";"ПЛ-40";"станция";"0";"0";"";"22";"3";"1992"
"480009";"24";"7";"44478485";"ПЛ-40";"станция";"0";"0";"";"22";"2";"1988"
"480009";"24";"8";"44669182";"ПЛ-40";"станция";"0";"0";"";"22";"3";"1989"
"480009";"24";"9";"44458628";"ПЛ-40";"станция";"0";"0";"";"22";"3";"1989"
"480009";"24";"10";"44926723";"ПЛ-40";"станция";"0";"0";"";"22";"3";"1993"
"480009";"24";"11";"44479327";"ПЛ-40";"станция";"0";"0";"";"22";"1";"1988"
"480009";"24";"12";"44912830";"ПЛ-40";"станция";"0";"0";"";"22";"1";"1993"
"480009";"24";"13";"44782860";"ПЛ-40";"станция";"0";"0";"";"22";"3";"1983"
"480009";"24";"14";"44928117";"ПЛ-40";"станция";"0";"0";"";"22";"1";"1993"
"480009";"24";"15";"53546537";"ПВ-60";"станция";"0";"0";"УПК";"22";"2";"1988"
"480009";"24";"16";"56201262";"ПВ-60";"станция";"0";"0";"МПС";"22";"1";"1987"
"480009";"24";"17";"68401736";"ПВ-60";"станция";"0";"0";"УСВ";"22";"3";"1985"
"480009";"24";"18";"66689530";"ПВ-60";"станция";"0";"0";"ДВРЗ";"22";"3";"1984"
"480009";"24";"19";"65701831";"ПВ-60";"станция";"0";"0";"ДВРЗ";"22";"3";"1983"
"480009";"24";"20";"66931536";"ПВ-60";"станция";"0";"0";"ДВРЗ";"22";"3";"1984"
"480009";"24";"21";"66175001";"ПВ-60";"станция";"0";"0";"ДВРЗ";"22";"3";"1980"
"480009";"24";"22";"65352965";"ПВ-60";"станция";"0";"0";"";"22";"3";"1982"
"480009";"24";"23";"32261059";"ПР-90";"станция";"0";"0";"ДВРЗ";"22";"3";"1982"
"480009";"24";"24";"65238487";"ПВ-60";"станция";"0";"0";"ДВРЗ";"22";"1";"1988"
"480009";"24";"25";"67157057";"ПВ-60";"станция";"0";"0";"";"22";"3";"1985"
"480009";"25";"1";"66242876";"ПВ-60";"станция";"0";"0";"ПВРЗ";"22";"1";"1993"
"480009";"25";"2";"67690891";"ПВ-60";"станция";"0";"0";"ЛОГИСТИКДОН";"95";"1";"1991"
"480009";"25";"3";"67696997";"ПВ-60";"станция";"0";"0";"ЛОГИСТИКДОН";"95";"1";"1991"
"480009";"25";"4";"65298390";"ПВ-60";"станция";"0";"0";"ЛОГИСТИКДОН";"95";"1";"1988"
"480009";"25";"5";"60397098";"ПВ-60";"станция";"0";"0";"ЛОГИСТИКДОН";"95";"1";"2008"
"480009";"25";"6";"65394686";"ПВ-60";"станция";"0";"0";"ЛОГИСТИКДОН";"95";"1";"1993"
"480009";"25";"7";"53513065";"ПВ-60";"станция";"0";"0";"МПС";"22";"1";"1987"
"480009";"25";"8";"67905364";"ПВ-60";"станция";"0";"0";"ДВРЗ";"22";"1";"1990"
"480009";"25";"9";"65258550";"ПВ-60";"станция";"0";"0";"ДВРЗ";"22";"1";"1988"
"480009";"25";"10";"53607099";"ПВ-60";"станция";"0";"0";"МЕТИНВЕСТ";"22";"1";"2005"
"480009";"25";"11";"53138160";"ПВ-60";"станция";"0";"0";"ВТБ ЛИЗИНГ";"22";"1";"2007"
"480009";"25";"12";"52267424";"ПВ-60";"станция";"0";"0";"ВТБ ЛИЗИНГ";"22";"1";"2008"
"480009";"25";"13";"53129599";"ПВ-60";"станция";"0";"0";"ВТБ ЛИЗИНГ";"22";"1";"2007"
"480009";"25";"14";"52796604";"ПВ-60";"станция";"0";"0";"УКРПРОМ";"22";"1";"2005"
"480009";"25";"15";"56956378";"ПВ-60";"станция";"0";"0";"УПК";"22";"1";"1988"
"480009";"25";"16";"56361249";"ПВ-60";"станция";"0";"0";"МПС";"22";"1";"1987"
"480009";"25";"17";"68699651";"ПВ-60";"станция";"0";"0";"ЛОГИСТИКДОН";"95";"3";"1986"
"480009";"25";"18";"65321549";"ПВ-60";"станция";"0";"0";"ДВРЗ";"22";"3";"1982"
"480009";"25";"19";"68603653";"ПВ-60";"станция";"0";"0";"ДВРЗ";"22";"3";"1986"
"480009";"25";"20";"65718314";"ПВ-60";"станция";"0";"0";"ДВРЗ";"22";"3";"1980"
"480009";"25";"21";"66690306";"ПВ-60";"станция";"0";"0";"ДВРЗ";"22";"3";"1984"
"480009";"25";"22";"68491471";"ПВ-60";"станция";"0";"0";"УСВ";"22";"3";"1983"
"480009";"25";"23";"62563937";"ПВ-60";"станция";"0";"0";"УСВ";"22";"3";"1981"
"480009";"25";"24";"67852475";"ПВ-60";"станция";"0";"0";"УСВ";"22";"3";"1989"
"480009";"25";"25";"66752825";"ПВ-60";"станция";"0";"0";"СВРЗ";"22";"3";"1984"
"480009";"25";"26";"68060359";"ПВ-60";"станция";"0";"0";"ДВРЗ";"22";"3";"1982"
"480009";"25";"27";"67168112";"ПВ-60";"станция";"0";"0";"УСВ";"22";"3";"1985"
"480009";"25";"28";"65255440";"ПВ-60";"станция";"0";"0";"ДВРЗ";"22";"1";"1988"
"480009";"26";"1";"43682632";"ПЛ-40";"станция";"0";"0";"";"22";"3";"1984"
